userNo,registerDays,completedBuyOrderNum,completedSellOrderNum,counterpartyCount,completedBuyOrderNumOfLatest30day
s6d5110c31b933918a78dc82e9b3d8bbb,316,16,0,12,4
s7a59d149483639b296fe9257880ebf9b,510,6,0,5,3
s48825e096f92338392052eb34ac3c88d,1468,53,2,37,6
sb9d7085e4d27353994af99c043696115,56,3,0,3,3
sffbd5e21bd1e37408bb62823c026cf60,1891,150,46,109,9
s2e10867ac81334ceabd90662e9595ac7,51,2,0,2,1
sdbb51f8ab0aa34fb91fbd1fb3a67fdb6,362,73,11,69,5
sf93cd25fd1b330cbae59cd542d238934,66,6,1,7,2
sa2f84a17155c37b5878a6686d3c42ee9,981,23,0,13,5
sd4f6d2066a9c3f9199b59f9f60ee7fe8,495,15,1,16,15
sb069a2c221713f188db6823b1d561136,47,2,0,2,2
seab1132671f63b9a8cc37a33fc1ed5a1,1859,20,0,7,4
sb5eebcc5584e352f9a9e5c6331288713,541,92,2,60,3
sc891235117bf35dea490369b00f493e7,45,2,1,3,2
saa48740699ff3a018c1df69945ed4eb5,1500,7,1,8,2
s0766b451d12f311fbf0af0c7b3f2b678,402,2,0,2,2
sdeba1ab6c7e0334d93ab657e0ac9f3e2,499,41,31,60,7
sb9713f80851d30cfb102d5b3f6d0c819,46,13,3,6,11
sd36531f541673659a56172029fabb48b,517,29,0,25,8
sfd074dc83db138dbb21697106be9f442,48,5,2,7,3
s5714aa38b2343c00bb4007036111d979,28,2,0,2,2
s0e30af6475873abfab8630909613d586,1640,47,27,65,2
sc715e86b4f86379f81d172fc9a9be8b1,277,18,11,28,1
s0b269608fdf93bb38e3310e8fc23a463,252,175,0,63,25
sfd327ed5c310332eb5347405593def6d,1076,20,6,25,4
saa257d32d66d3cf08c11c125143eb031,543,3,0,3,3
s2e13bb324411378591f785c1d3e04d84,1560,975,0,452,12
s2e42701428f83d9bb557b8ab59355829,310,38,0,30,6
se8c00ca4419134dfb32c479d4c82e714,1589,256,35,229,5
s3bcf96f0e1433824ba174b14307f7e57,45,4,1,5,4
s6ef470ea8f343700809141a3f772e018,1717,133,0,70,8
s1829f1b1bc723f9a9d2ea8bb0b166f36,33,0,0,0,0
s0f0004cb06e131ebb6bab2e369a22b4c,806,2,0,2,2
seb075351126632479f1b21520277e9d2,873,249,33,138,15
s2c1a2e92c6f93a98bb9c44c40b2ebed3,1538,233,47,236,16
s6e195518fc3c3a84b824abda239b24ca,1124,71,7,55,1
s1675c92f780630ec922f9fcb23b5292b,71,114,15,62,51
s244d1dae84f13c41bfb03276d4486eac,66,33,9,36,15
sd1219bb28b003cacaabcd40235992b54,562,1,0,1,0
s9d38b32f71953abbb34c3643c2b0d018,764,4,0,2,1
s8c473f876c6035d88921b488e2ac31b6,245,9,2,10,7
s2c2961d452a93e179b7270372227ea9b,1640,5,0,4,5
s82770b0026c43acbb7f47b3d71983015,1804,625,365,581,10
s6f3cd5a3ac733e24a4db260ad170eec6,1717,247,53,165,13
s3d93b64d94573ec28f1de50090c5c410,96,4,1,5,1
se25d79b00c79330184588bd341387546,2120,246,48,161,18
s18d36e3b331d3780b8e64b51bd88700e,1152,11,0,10,6
sd749fda19c693f4fa1961bb9168a6a6e,139,19,3,13,5
sfae0e075b1463a84b276703c471543b6,1065,2,8,9,2
sf632d44cb4573fc2b2dfca0eb67a7582,117,1,5,5,1
s59a60d545cc3310a8187852a27fbe450,1721,68,51,111,7
s6c27bc2a6ff43020b816493873dbe696,470,0,0,0,0
s44305e0a37c736a191498f10833e563d,156,15,5,14,6
s40c108fbdd0b344b98a56a5dde4d49d0,937,25,17,39,7
s16c1493993de3935b30abba957f918f2,237,34,7,34,3
scbe8867c2fc33833a15f7a0a78059323,1723,171,0,113,19
s0a6ec15be80b381b91c4474b909e3469,492,1,0,1,1
se26697fadc5b3144b62dd42a9a5b3596,440,35,15,40,1
sd2f0eeab9be13b68a6c5188435725f22,55,112,42,111,63
sad390fb4c3e23da1b83c66b5cdddeb1d,1230,103,52,138,5
sbe40cc36c71b31ae9cf90d0afafc0277,519,12,9,19,3
s17471707ba753a39a8901cf2f7b67641,913,8,1,9,4
s6cdc11583f7d3a39b9503a574e3cd880,181,25,0,20,5
s7c5c28d60d0c3bd49ee6f2d360dc4ec9,1792,179,376,474,7
s3953e11eb3613441a4a74662c750337b,439,20,2,21,4
s13c37ae8b2d43d8b923f2ac97ca5c9f9,294,0,0,0,0
sb96f444ecbec30eb8e91c21251ab7181,1133,21,43,43,1
s3d22967b0cf0395fa30a6aa9c3aa898f,1288,6,0,6,5
s29c176c2ec723956996bbae5f7687648,106,8,0,8,2
sd9b8861dd1c83148b1cb83e2cb59e3ed,960,14,38,43,5
sd981f19a68de3a59b8ed9952f8b35e5c,1628,26,0,25,2
s113e60f47d773e1c83c0d062fc1b0cf3,279,3,1,4,1
sf1e345c4ec293920af096ec750cce5ab,474,285,79,217,36
s35e7b83fc5f63c56bb3f305aa0381dd3,2948,35,0,33,4
s29f8103d5e693dd4b88055708547c883,235,6,0,6,4
s2f3349eceeea338b9d90b45dc8daa2d2,240,3,3,6,2
s2b63ef412f2f3fafa9345edbf2e13ea3,109,8,0,6,1
s527f2974fd1832afaa63e07194076ace,615,23,29,47,2
sea3d01dd2ccf32a98c6f3d6e0f7270c3,514,17,5,18,12
s7d60302b42a233daac8357a28218a4f5,1572,2,1,3,2
s59ae5c49abb93993bcef197595373b50,768,13,3,15,4
s58f34a7efcbd3a6d8f5fdccc10d904e4,1418,274,4,173,5
s9a401a8f1ebf3fe68df7144df004fac4,520,2,0,2,2
s00e1c3a7b94538baa2340be605498ea0,1348,14,0,13,6
s659ce60d79913dde92608d91d342c28c,1034,344,59,260,25
s89c3c53535743d14bf47dd1bb989b9e6,1792,10,7,17,3
sec50be44b75837d390e7ee73994f5117,1337,110,21,73,1
sa27c2ac9c8c5360ebd4a1dc02fbda487,433,33,15,34,3
sd25ba5ae43c1368cac729f9a2e4d8794,1716,507,133,400,32
sed93726914f53f70a7a1584abc588dc0,519,5,20,24,1
sf745d5d3782c3de589d379fe3b53c65a,1335,36,2,37,2
s974023f3144f39eaa24c5c3b03907813,1782,35,17,51,1
saca1068f750f355aa7793851ac0b65e2,1392,244,126,286,14
s65fcdf12fe4f3b5abef54db2e1bb3f7d,1987,27,4,23,4
s3a12ea9ccc363453aca216904b7cfa3f,1737,49,8,50,4
sb2f951c728e9310491748a87dcf1110b,355,9,0,9,2
s82c56bc0d6923db8b2646da2e755ddd9,1686,493,0,223,33
sb30929781f643c3c8a040141484289e0,374,13,15,24,4
s92039622f0c03fe28462180bec30c8ce,1137,27,38,37,25
s4aa49ee89e1b318bb85277473ff08027,105,51,0,49,21
sbfc8b4edde683e9cb4d9294a1ef55342,80,3,1,4,3
s5ffd1fdb863c34aaadf697047123b828,1085,17,1,16,5
s73e68f2b104c37f8be4ba9e49989231c,688,62,30,66,7
sb8dce5c113773617a7c4ba45c6b9ecad,297,307,73,282,58
s11adbde3c0203eec9e52bfb7a6eabb3b,781,26,10,34,10
s7969e7b6b0753c9aba2396a171ce538d,1723,28,35,28,23
s21fc97674f603e3e9e45b43a344aab6b,454,9,0,8,1
sbed6366e489a39a18229ad0b5f52d808,1071,6,0,6,4
s42a30de21d113468903ea8cfdad91d5e,1545,10,0,10,6
sca12cad273023ea093f460da585f88cb,28,31,0,19,31
sc1f77fe7bb3f3cc18029eb9c748b98ce,63,45,1,34,42
s2dc4431735243bdabee5b7e073141ec0,55,107,3,39,84
saf50714ee1a330a19d452b196b5a4d97,1129,1,0,1,1
sebc69e8165be3be9b689f4ca80e90035,496,50,10,30,43
sf4f6fa87c66c33bd8ee19cdeca588b39,359,13,0,8,12
sc49fc1ce687f3749b04d1f0d6183d054,349,13,12,12,6
sb61a83022cc3390d909e4179ec66db62,44,4,1,5,3
s60b8514513883080bc815edb055539bd,1779,51,12,59,4
s91189670b6ec3025829b804f1bb86270,479,1,0,1,1
sd9c9fc8c3f933ac49cbc0be850f234c3,1457,5,3,8,1
se1cee8bae0ea39abafe9417df5da5f8b,431,1,0,1,1
sb96fbb7996f534baa4ba5d8770f6a103,174,97,28,113,32
sa6138443251e3c0b99d12f11d0df464b,392,21,3,24,1
s231cb55a575c3aa78080c3ffe3c5cc13,362,4,8,12,2
s18bbfb948964316faa9679794ffc1a16,1688,4,0,4,0
s179d8ace2cd038aebf4338dff5f225b5,415,13,0,12,2
se9de5aaab8c93300871ec008094bd320,326,43,1,28,6
s01238067e2c93526bb4319e56d68bdbc,40,6,0,5,5
s546b7fa008f03aa296db9b666e6cf21e,1285,46,0,16,1
s42dc2c8157e43ee9ac164952ead9028f,367,12,4,13,3
s7195785dbde03cdd8cf9b81036e9ace7,239,12,2,13,5
seb402179ad5e3dd9b047bf44395116ac,84,0,0,0,0
sce43e3a0f9a3398ca156c3b08f1afa78,282,235,19,126,44
s983721d5cecd3191b3af5b3ff6ca8c7d,61,40,13,25,17
s6e7fa1c5752732e49cd1aa307a220ad5,70,174,22,81,79
s2c8e856a14b53f2dacf8c39a38af648a,29,48,1,21,48
s70356d2c4c1f39259be9cd59d5837fc1,1002,5,6,9,2
sf5cd9470b54b3a12bd6ce882b79a06e6,1345,34,0,21,4
s1ef8852705c43ec989a9e21b54d86d2e,51,6,1,6,3
s46b54876e1633cd6b60eb65e528b82e7,518,2,11,13,2
sb7f326e8c5d735679134604a5fb0d172,245,150,0,73,26
s2815dc1fed2d3db283bae0d7ba387228,164,10,0,6,1
sba38262f2e173161b98bec44625532f4,822,18,1,18,9
s3c14dc2ca5633cc4bb051c3f1ce4a0a1,745,4,10,14,2
s9aba90d12a563f4cba4fe2dddb3d44c5,518,26,5,16,9
sf0afce91a80a3340a7fd3cf921ea004d,59,29,7,23,8
s18b5df7299ae384b8cdba1313ec53f83,493,12,1,13,1
s371ef1b47b1f322a873b2198eb9a3d41,771,16,0,13,2
s0ab59ef94c2c32c0bdea8ee9709bc26d,467,17,7,11,3
s7d18413f36993d94b881747151b003ee,152,168,85,139,29
s27d3bbf6684a3857b9c91817b1ea9150,766,32,18,42,19
s0548e69cc2cd3bc9b19210fbe31f5136,88,3,0,3,0
s47cf04338d0934a4b96d918047bf1ba6,363,9,0,7,1
s671690d5e52c3692ba7f5a789e34b8ba,276,11,12,22,0
s781e917107093e0f80ff8262ca231132,115,14,0,11,7
scf7c88daedd835cd928d5af40f15fa84,1827,444,48,271,28
sb42e404e38b33623be5be08daaa36d34,39,0,2,2,0
s5755218270a936dda4fdbb3e798d91b4,610,6,28,25,2
s573292c62b1c3d4ea0bf471ad80269dd,319,3,0,3,3
s7a2f8d99387f3ec99ef1e9e077c616ff,37,4,0,4,1
s9836c876360536259ad9c2185da02eca,494,3,0,3,1
sf56c459964363e3ea0dd1a45196a4740,66,17,0,10,7
sfd96fe438d143511b7b256f74ed47e67,1183,82,20,68,22
s4721be6229893e24bff3d496a8bc54b3,1393,26,13,29,0
s60b4958766fa32699e5ef78b420c5405,363,3,0,3,1
s8ed67696c6533bc1973b589a8a9de676,1471,270,4,138,11
s97eddeb3fdf53aae83796e6110055b04,1661,240,30,153,4
sdc723d6605ad3f609c88f05fd0d2c0ac,30,2,0,1,2
s96378fecedda33e0b07d4f9f0faee586,1026,310,1,92,31
sd83f77342b913ee19fd603b66f82935c,307,10,1,10,4
s8f016e0753123bd48c1e64e57191e740,28,130,0,75,130
sbd5a5ab873c235b8b569e9df2505814a,303,2,0,2,2
s3558906e3641334d952bcde126fda4ca,293,8,5,12,1
sc17e303420353155aaf6ad51cb22452b,864,161,148,170,35
sa8fcf3cc07173fa3a58c709ee0db59c3,415,3,1,4,3
sac95862abc6f337d9619142b75971d97,809,319,50,289,38
s3eb4b2e6645e3b0a80aec7a8681b2d53,356,4,0,4,4
s501fd9c49c393bdf98f54931e21117b9,1065,3,1,4,3
se3915a6ef64634d7badbd5f469a90ef0,336,6,0,6,4
s1483b0851a3c3b33ae4b5779fe3500cc,72,7,1,6,2
sd2c59738ffe638efa1855f0d89765431,1287,63,6,38,11
scc84526e62eb3a508ebcf8f82055925a,477,5,0,4,5
sf4d6d65bafbc3266ba5c9117ac4c3fd2,30,1,0,1,1
s3b35e51629fa3a74bc56b80284be8d77,191,155,0,56,77
s2c48874ba0143c4fa4ab75c7eb640fd1,147,66,19,60,17
s047c818528cf3e5dab32ad84b032f576,74,23,0,22,19
s4901462d027c34c68ab2dfca11826936,1762,77,132,192,17
s7ee45cdc26f33b19a5069b16069ad5fa,520,2,4,6,2
s6fbeec63a5323d4185a268ce3937bf57,767,3,0,3,3
sf6f7e9a656423a7d980623836ecf75aa,55,50,0,33,38
sfa3f2ed83c213ac4a81c38d900d64e38,577,12,2,11,3
sad40566e61243aa982696d14c696ee0c,1741,30,64,63,12
s592e73199f063affa1e0db83237aca46,1608,15,7,21,3
s0a745b943f98337e99e7ae85ca12ec0e,239,6,1,6,1
s81ec1e0d6c06348da1601f4c0edb2cb8,1180,33,4,32,3
s840dc9bec0f437439a018811304ab39a,2882,72,23,48,17
s946a7405d7ca3580b86b8354bbcfefd7,945,90,46,127,15
s07b03e923e933ef0bdaa2905d8399732,47,3,13,16,3
s905c1dd5b09b3473a4ab0238ff811eff,107,8,1,5,2
s336a403434c932f5b03f543c065f603d,1662,5,0,5,5
s40215c1be5ca302b8e023195828dcc6e,44,1,1,2,1
sb4ef1124df313bbcafbfa1367546916a,1536,244,4,173,17
s2b2eca8809663437b777307ad97b88a8,113,4,1,5,4
s7a9bc52e57ba3b588a0e7146d9574752,28,5,0,3,5
s29d817670a3f3ff4952150ab6686d619,430,1,5,6,1
s5199d62dd70c3ae889da8d39dbd5f572,377,30,0,28,5
s3e1fcba822ff30719fd07479014eaf92,684,280,396,350,25
s8fb4936571263aa693026cec2e764eca,1439,44,2,39,1
s6d2343594f7436b8b9f806be21af8380,1590,44,0,33,3
se35276a53a9e315e85fd545fac0792f0,537,5,0,5,3
sc33938bf5c96347db60725648844c3a5,1121,23,61,77,3
s74d4b7cdf0273b78968ce0b973094a72,1093,46,58,66,2
sfbf6fc0a7fa736c98a025d621d61c40d,631,22,0,16,4
s1f0312926fdc3de5924b18fc6c4fde51,363,175,191,285,27
s135ce39f3eab3dcc9b0a0ab8ff7ca0b7,66,1,0,1,1
s157490d2adba3a388a03a2ea35f84ba5,1468,4,6,10,2
s618ac2a8a9463b0aa8887f3053c9bccf,2936,19,3,21,7
s10ab7723e1d234fb8507fc7d6f56b915,1407,176,67,168,37
sc6fee802d3fc3634a839ca8e856d4c46,30,67,0,54,67
s469f10a26bf436ef9e179edd1dce2a1a,46,53,0,20,10
sc5ecc50a9cb13ffd96a7a9159dcae638,432,75,2,53,7
s944adf499be836c18a13d2a507186a31,363,46,0,33,17
s16271a95cedb3d13a81dadc0640ed6e9,484,10,5,13,1
s03ba57ad56d03405885f71d4c29a3218,1557,5,0,4,5
s41b584115bc537f0ab3e890110883f46,760,53,35,53,20
se1fab32f9b4e3e908d7838017684a4f7,1668,38,13,37,29
sa90885bbc0753e56a826f303feafbe73,510,1,4,5,1
sc560f90abaad390fa94ed98091b6d0d7,247,66,3,50,3
s66cb7b5f7bb9316c8c2eb26fce4a1b62,914,3,0,3,1
s9b5ae71f9f1f3f9badf3fbacc519251f,172,42,25,57,28
sc606b869cf61374ba6f51a3ef9604454,30,16,0,11,16
s7195451280fd3473ab88aedf20b82baf,1905,39,69,101,5
sdfa59164ce1330368fe21355fca6bf79,211,29,1,20,14
s4282aa2355fd312ab71fb83fdff7f333,492,1,1,2,1
s1ca95285675d31528a5aa957010a2fd7,151,14,0,11,11
s10a76990d94b36e6894ba7555fd6aec9,952,281,148,195,50
sc12724fc8c163a81ab2cf321357db0c4,496,65,37,85,21
s66b838b5f3693f758a2273c5042c209b,83,1,3,3,0
s376ec5712dcc33a1a4d75011dd28fc75,1527,54,0,45,4
s74f00a7495373a348c09cae11b40c9cc,505,0,0,0,0
se1e1735c5110304593c0f42a9f1c062c,31,4,0,4,4
sabd5b1508eac36cbb52a47a7e2ad6889,365,9,25,31,0
s26687d40a55c3c2ab16096247a37ba59,979,51,63,89,7
sad2a263ed3b23b97aeab4f41051b8b27,329,17,0,14,9
s39a7cb934cf03896b2ab1a60a8e58add,38,15,9,22,15
s2c07de620fd730c0ada9323208d4b741,35,3,0,3,3
s8b68fca7fa853bfb8e4c6e1a2a7e4c90,489,1,0,1,1
s2b988bf9f8e93ff7a45806ae29533a28,330,1,0,1,1
s17d1bf07169c30a8abeb219f1603906e,1491,146,18,119,24
se27b16b4572c3899bb6fcee9961d50cd,204,17,0,12,6
s1b7f4fd5f10239778599160e1bcf857b,457,16,0,11,4
s37153ec2e0023e989e5b50ea04d6f2cf,1045,2,1,2,2
s07184c46716b3eb1b4fefa890aa1242c,27,2,0,2,2
s0030ae980fc335478cb25ddbf1f62d8f,2104,37,0,34,1
s9979772661383b30a6c779c372e4b42d,187,0,0,0,0
se2c442972c9b3de0aaaafd2947f9865b,472,31,1,29,13
s1da1ba0bbfea39a098ca651d929b2577,1622,1254,117,894,1
s01c617d40ec332ff9e67bcf50f11ddda,285,13,0,13,2
sce4ca30c100433eeb7e71167de53f14c,151,46,28,41,14
sd2e61bce36d63d4bab8a4b94cffd2c73,53,7,1,7,6
sdba22a53cbb03f95a1a12fd42ce81dae,43,1,1,2,1
sd29f5fb359a13e9f9f922888eb2bf15f,742,5,3,7,2
s7201dc49d77333c196025f07a44901b6,27,22,0,20,22
s4ac632bf7f693633b0fd55933ac0821c,52,3,1,4,3
s226341e2453932ce9d6ea6854886b34e,569,6,1,7,5
s1adcc1d60b2d3fc3b18c747304f8f642,1806,22,13,30,3
s3fee5133061f3a6b8b6e44e7e26b8ad3,28,34,0,32,34
s29f35fc6a4233441b11d4ede253007c7,69,12,4,11,6
s8027254bd24b35f69961eebffca16eea,34,3,0,3,1
s20b88ea01918319b97af759191dafeef,66,1,0,1,1
sf6821416f9fe395890e693b486bdce03,176,3,0,3,3
se4e9cac333d8370caad91703ad01bea8,79,472,3,171,219
se9cbc180b83e3017bcc1cdbaf0d4ed6b,31,5,1,6,5
sf5ae7602206830d7b1dca757c243f1da,1435,84,13,76,4
s2da84f680cff33eebf4e06dde5ae9c1a,69,5,0,4,3
sadf769cb67f13d088b1fc1e7e3163ece,1544,194,149,274,18
s3a639c1134743b4c96958c5ee7ee1c39,495,0,1,1,0
sbca28e7bd5ba35909b8542c05c9d20f4,281,3,0,3,3
sb218c1586d353338802ff9520d87098e,285,253,37,127,9
sc394431344f539fbb6b2523a82eeb2f5,833,40,6,38,3
s25868490f295380da1c2124dc7cd6ad1,1686,32,41,67,2
se6aa5c76260b3bfcbf80468b505d2b71,770,51,0,37,5
s62b6907c031f3ca5a0f7355b0c47b471,376,2,0,2,2
sfe82f98dc0093967b82539598b03bc67,368,7,0,7,1
s04f1ba07943336de8cf6da13a10f4c50,752,1,2,3,1
s8c38a8fc374b31a6b7671f79d8ce8ad9,48,20,1,14,20
s458cf4aaf08537a1875ee0751e84c45b,289,34,1,32,5
s06b71523976b34d7ab793a08f5513ed5,85,7,0,5,3
se051211d810c32f39c7b96d7e1d8d895,913,2,0,2,2
s4c2d7e5e6db731fda364b0ba8b645116,29,18,0,10,18
s3fd03bacef7d33eb80d39cdb0762ac9a,78,2,0,2,1
s22d8034001ca3ba1b6c3ace347784f68,595,7,0,4,7
sfe81ddac0fed36c485ab2afcc23959cb,1703,120,252,231,8
s3e15516cee1e3a02ba3b9ef86e453070,552,154,47,93,25
sc5a20c38e93d311796302f8b5db9fd84,71,3,0,3,1
s6e3f93f843ca3e8b8078ff7da4053212,503,6,1,7,2
sff9547f95e393658b9194570ae7eb025,184,6,0,6,3
sbcb1454ba76935b4a20db1cebc5945c0,52,3,0,3,2
s1460c1fdeb6f37d08811e6db01490eb4,42,16,0,14,8
s451d6be88c98371db73eda8dd7903f9f,307,6,0,5,4
s3ed2c01a432a31e983c793b1f3b026d9,43,1,0,1,1
s08599c6e88323593bc74e859612f70a4,36,1,0,1,0
s28379dadf1ee343a9acdf2badbc7eaa3,101,6,2,8,2
s9a472e2d99693b97b1b68e00af8a0009,492,0,1,1,0
s1826b9e545e7376aac28402e239b6bac,1286,99,0,77,1
s404dc9c301ff327a9afa27a1f37f8463,1506,2,0,2,1
s5147adc43ea4357a8dd0f560a23fb747,84,10,2,10,5
saaab047d1cd73696b92134949733ff7a,212,10,2,11,1
sb5a13ee39a6837caa4049a320945eefc,252,11,1,11,4
s1afc11d6255736f881637d895bb96594,436,181,0,44,56
sbb792603af933770b693126b4e0d9c7e,1307,87,6,84,5
s8fbe590a1dd43c418e5ae24695a8480f,1272,39,32,63,16
s55060cee4ba33acabd0f6a0df3f35aa0,88,10,4,10,8
s1c5f2e550be731f98725da99655ed37b,1708,691,50,189,43
s5ac8df7274853f6cb7cceb3fb996d9a4,108,4,0,3,1
s69d59e948b5c30c2b9a06bc59881f790,1708,54,0,32,3
sb5b97fe7b04f370193f6d3fe8434b870,1812,84,99,153,2
s17d5cd107f0030a2a69783833d629656,519,17,7,23,3
sde09dc78971e3008a62633dc3e53dad4,1255,9,0,8,4
sfaf8abdc5b3735f4aa573a016d82f41d,36,4,0,4,1
sf22dd5e696483086905baf5282a7214e,471,56,46,84,17
sfd234ac4a9ea342fb7e05f3ea23fde1c,28,8,0,7,8
s5a78aae7196c32de85bcd5e5193ce89e,70,23,6,22,13
s4aecc4db5759322eb4adff935ae40c0a,489,130,76,110,36
s7be9e4b873683ee1838571e856154cfc,488,1,0,1,1
sd0ad0d5b630036e4a7a8b747fc22f717,840,13,0,7,1
s3ea43e0674b3384f885bd5ee9717e7da,2843,210,58,219,8
s842e4365e01d34a1b035fe122671761a,854,88,37,31,59
sd1e3df1ea61b3395b752e5e8cfee4ab1,61,0,0,0,0
s9a4d6c145ca73b56a94f4758e8f4d4b8,68,56,0,20,29
s95ccbadece7d399d8d31b93f6395a116,94,2,3,5,2
s7aae6fb6b67b3000bb605161d3780212,63,68,15,46,32
s5475272379b437948f3ae11e25ad0690,1758,49,13,44,31
s1e7a462fe7f43c5d9eb2da45eee79b76,311,16,0,11,3
s5a6634effad63280b9868da5bf45c6df,519,0,3,3,0
s321d0d913078329baf3d7dc76eacf409,171,5,0,4,0
s62ab1ee424e93e728b16857949d5d24e,24,31,0,17,31
scc3002fa652c3837ab4c60fde43993f0,592,37,13,32,21
s8dd6d4bd186e37e192894602e1b35771,57,17,0,8,16
s3b167c58dbd73057b4470c6bbb13fc63,954,81,23,68,11
s7ef451335da53e7ebc5d5f57b6051e0b,471,10,9,18,1
s7a30162a4d97302e8eff9adf483b1bcb,488,4,0,4,4
safaad4bab0e83699bed99267b49d1ee7,26,4,0,3,4
s5c55b21a79b933348c060c980110a578,24,21,0,10,21
s774f02d2ee653522861fd6448cccaa80,27,3,0,3,3
s194809ce7e00350ebf3a6d4c10734195,78,58,0,13,41
sba5339efe04b35a881e62856c3e1b9da,43,12,0,11,9
s5b2cc547bc5e3cdcbfa81901c12ffd6a,1917,2184,884,676,74
s611d2b85a1ee33e2830364932008773f,384,3,0,3,3
s7814f9f0f02c3e8a84e66664359c5bec,181,84,12,37,22
s5359d537384e35c58f0171de84bfaa0b,25,2,0,2,2
s4c1f47a846d43dedb4e25e4bfb44724e,78,1,0,1,1
s31b553e92b1b39fb85b527a18d2137ab,534,56,24,48,28
s18fd0299a90137628cba8dec3dd07072,150,12,0,7,12
s994c5b27103d3695849802d78140a2f1,270,71,0,31,21
s4a3fdf67b8b239728c837f026550e6ed,1460,103,12,66,29
sb12a87c7c1ad3844acd239b586706a50,1517,1781,65,302,180
sbf287e8ee9943f0093bea22a88bb51bb,24,10,1,9,10
sdf557f9574aa3a85bf36851ab9eba23b,347,0,0,0,0
s86fa63c5ee143c7298e8b345d9655f5d,91,0,4,4,0
s708677b1d7ed383b8a1ff41d8044b837,345,195,3,81,20
s65d8baf5cb063f218222a59385c87784,1695,26,7,33,6
s8bbbceff73d63319a2e0ec9a0eba1504,1580,254,7,54,11
sa535c53a149138eb95c6df708f5fefb1,405,15,6,20,8
sab1a0d234fab3fd19bef520fadb9bf03,359,33,0,32,5
sd13cb21f06bb3d7d84ca983fd9b75b25,865,2,0,2,1
s8a9825133eba3701831b1265689ae24e,1600,6,4,9,1
s9b8d22e5ad8138d495030e70adecd385,247,1,5,6,1
sb95ba4cfdfa632dd822a31d7d10ae6c1,1589,6,14,21,2
s778e27ac2c953d859cc11c46caef43bc,959,5,75,55,1
sdef08dc4ab4135619f89fa06567aed87,337,6,1,7,3
se6409b57586f3e29abd3d235950cfe6c,70,31,2,25,16
s8c564e38402d31fe87f15c35225fa44c,1718,14,0,14,11
sf338a9f9440c34f2b14bea39df290fbe,622,2,0,2,2
s8ede62bff5b23ec0b5b24dd24b4bb3c0,1741,5,1,5,5
s0f05c0642ab43a75bafa7efd8e4ef708,1375,60,6,31,17
sb440004d3d0037d297cf314ccd7a95e3,191,86,0,45,2
s150e659892943f8b964684a0d64eb679,1503,28,55,76,3
sbe88502edb533bab85edd3025fa10c7c,946,26,10,27,3
s64b38a5874a03e0aa0a6da30bea385c2,258,105,23,88,56
sa1ac513e33d638659ebfed8c8b306b04,524,20,1,20,15
s38cf336ca9c531b08e2eeb2fca560a04,480,3,0,3,3
s3be19054c2463122b3a1bafe11b5c13e,1577,113,9,81,7
s2385c54aec5036a688d610d65eee69be,52,19,1,16,13
s358f445b78dc398297781fc37970e004,515,2,0,2,2
sd72ab60dc9d03b24a8d868042d0f7fd9,1181,23,0,17,4
s82c3e8e3ea6331f1aaf921e22ad93508,528,3,0,2,2
s160298090144300aae7ea3966ac4721a,966,5,0,5,0
sac3a21f9c120387ab681c7e4eba3ceff,48,41,4,22,28
sa769b48718cf32ba834dba4afb0a5961,195,10,1,9,4
s3be9f0c7d2783e2480fb9b1626c9749d,41,0,0,0,0
s2446ad579e443e8faa98d18d75657c76,92,9,10,14,9
sf0d0efcba2083e49a5160b8c42e7c2a1,343,9,2,9,1
sc86d8552397334a882ec618504e3ffa9,65,94,9,74,21
s0bcfbf7da7e33036b5d5e106705dbb03,1577,4,1,4,4
sfba1d593c36c38948ad524cfcbb71504,26,51,0,22,51
s4bdb357125333b1481f4accbc4d4b7fe,37,1,0,1,1
s3b530a1f3b6933c3817c132b4955740a,53,4,0,4,2
s6ee855a6bc073275842422e37bdf7433,518,10,0,9,0
sb41f82a0899932188df13f95a87ac0cc,27,13,0,10,13
s1189e05248463a56b93d6ccb4695026f,43,2,0,2,2
s7d6abddf02943729919a5a090a68ec89,26,3,4,7,3
s9450a1b0aa573cf588ef3c7b6edc44f7,1429,117,118,207,17
s93d16eda17b132bb87710df122c9224b,375,3,0,3,1
seb8aa29c6dab39a6b75b9dd89f77ddfd,384,360,152,323,42
sa0bac2806ddd3a489a7be2d2247f5253,26,9,0,6,9
s5808f8ac1fe53981b638d30cc2fd7982,992,14,1,13,1
sbc71612e3560355ead46f33245b64188,1792,242,141,263,30
sedc5ea6c715b3773b212c579988d10e9,49,13,0,10,10
s4bda7274c38035edbf7aa5793bca8437,229,18,4,16,13
sc3c1e0321a723b9abe72063dfd47f163,859,11,0,10,2
s039d6a15610d363f80d12397e573adac,23,0,0,0,0
s820f95c088cd361f8d5d9ca71a4fa7b7,27,6,0,6,6
s89af79c4c55137fa868dc13d5b09fcbf,348,191,0,144,63
s7fba75d73d02378bba2d7a47eef134fe,1884,102,103,122,1
sdcd5c20d3d0435d6b39aa35c3c9a35d7,1109,39,21,53,15
sb1df08d830063fe98d71039529c609c3,360,5,0,5,1
s03e343378c113f639bde036bcffbbfb9,26,1,0,1,1
s64cb9559013033b4bd3438dabbee11f1,668,0,0,0,0
s8f47014de5703cc6b8b54633bc6b125b,22,6,0,4,6
