registerDays,firstOrderDays,avgReleaseTimeOfLatest30day,avgPayTimeOfLatest30day,finishRateLatest30day,completedOrderNumOfLatest30day,completedBuyOrderNumOfLatest30day,completedSellOrderNumOfLatest30day,completedOrderTotalBtcAmountOfLatest30day,completedOrderNum,completedBuyOrderNum,completedSellOrderNum,completedBuyOrderTotalBtcAmount,completedSellOrderTotalBtcAmount,completedOrderTotalBtcAmount,counterpartyCount,userNo
1511,1426,0.0,259.0,0.75,3,3,0,0,73,73,0,0,0,0,56,sffbe0d124dd83a7c87adda94051f019b
465,384,32.0,167.5,0.5,3,2,1,0,25,12,13,0,0,0,23,s736a58ec2fbf3878b7d565827743fe6a
2398,1702,133.0,104.83,0.864,19,18,1,0,124,118,6,0,0,0,91,s6dc8d29fdc52326a8aac4fc07978b3c7
48,43,1898.0,96.5,0.5,3,2,1,0,6,5,1,0,0,0,6,s0aba9800c1623b65a8faba0cb9d69dfd
194,186,0.0,33.89,0.985,64,64,0,0,128,128,0,0,0,0,35,s98cc759aba9a36958118c9065fa51c03
406,364,133.2,38.73,1.0,82,62,20,0,610,465,145,0,0,0,227,s5ea129aa58a33b1687546359d0a46e8e
1025,146,36.86,51.36,0.987,73,59,14,0,105,87,18,0,0,0,55,s56d1f7bb302b3d5f856ff0ec52214741
196,171,0.0,97.0,1.0,1,1,0,0,8,7,1,0,0,0,7,s931008cc2123309fab1d89f42b19cc0d
75,73,0.0,92.76,0.945,17,17,0,0,38,38,0,0,0,0,19,s0c9690d14a2435d49f786cad4f5111dd
1711,1711,0.0,147.0,1.0,1,1,0,0,95,87,8,0,0,0,79,sad2ee978d97930529ed3c0b09891808c
47,47,83.33,81.44,0.834,25,16,9,0,39,27,12,0,0,0,29,scddd778bda8837e2bb0d277735866ff6
42,28,42.14,57.75,1.0,19,12,7,0,19,12,7,0,0,0,14,s48c41c910e313f83a388d9ad77cf76a0
291,291,0.0,125.33,0.75,3,3,0,0,9,3,6,0,0,0,9,s1f714fee66ef3791969614a94abd13af
60,59,32.14,49.55,0.973,36,22,14,0,52,33,19,0,0,0,31,sc0121c06cdfa316faf2835f341cb3b6f
248,248,0.0,165.02,0.678,42,42,0,0,97,97,0,0,0,0,80,sb1766bf8190f3f46b3cf53cf74b4e99f
46,46,85.0,80.67,0.8,4,3,1,0,10,9,1,0,0,0,9,sfd5ad644a2f6320daa5e23eceb57c5dc
1069,1066,128.67,111.0,1.0,7,4,3,0,42,29,13,0,0,0,39,s3beca12c56d7310781084db34110071d
847,847,0.0,96.67,0.75,3,3,0,0,8,8,0,0,0,0,6,saa71d711fc153acda8e9dfbea5cf6309
1731,1731,76.5,158.83,0.889,8,6,2,0,54,40,14,0,0,0,50,s64f13ad3959037dfa056bf110c7b130c
481,5,0.0,154.0,1.0,2,2,0,0,2,2,0,0,0,0,2,s06f4fcc1cf5d33abbeba940840979b18
72,72,0.0,160.0,0.75,3,3,0,0,28,23,5,0,0,0,21,s5a64a56609853e12b6f3cde243d36dd4
224,211,0.0,207.92,0.572,12,12,0,0,61,54,7,0,0,0,46,s553f308bac223ee79429b19e29faf706
33,32,0.0,273.28,0.53,18,18,0,0,18,18,0,0,0,0,14,sce52e2979fa03847920344e3f66ab503
1088,1080,88.0,79.0,1.0,10,8,2,0,168,138,30,0,0,0,117,s3d8b832871243102982789ca993852f3
253,230,0.0,178.0,0.563,9,9,0,0,19,15,4,0,0,0,16,seb80e45b2f3532c899c1891f95a9577d
1254,249,0.0,115.95,0.734,22,22,0,0,49,48,1,0,0,0,43,sab88412e632d3d73ab0b07f4395724e2
158,40,24.5,47.05,1.0,21,19,2,0,24,22,2,0,0,0,15,s3018713bedfd30cd9bcddfc30ef0df99
1231,1192,0.0,135.5,1.0,2,2,0,0,5,2,3,0,0,0,5,s08247eea659e3b4989027a6729136f3e
44,4,0.0,140.5,0.5,2,2,0,0,2,2,0,0,0,0,2,s46cbc69969083e47b3ab3ac4e09c479d
1370,380,298.82,106.74,0.91,180,58,122,0,937,227,710,0,0,0,380,s7ccfa852798b3669af298e11518046a5
45,4,8780.0,135.5,1.0,3,2,1,0,3,2,1,0,0,0,3,sed3fff0a840a3f72854fac8b77234560
1075,1071,21.0,202.25,0.625,5,4,1,0,28,11,17,0,0,0,28,s3d7229b651473488b8936244af239596
768,357,75.0,70.5,1.0,3,2,1,0,25,18,7,0,0,0,20,s8515298aa77c3361b4f1190449e8fb3c
376,376,0.0,111.0,1.0,4,4,0,0,8,8,0,0,0,0,8,s346da7687fc230a3aec48770d3d39130
31,30,183.67,73.0,0.858,6,3,3,0,6,3,3,0,0,0,6,sf68a7f75759431bd91c24dc07ebf7875
530,529,85.0,50.53,0.953,20,15,5,0,93,77,16,0,0,0,52,s1e5e9e34f6873f4fbfc0ec6c5d1bb6ac
519,519,0.0,110.0,0.75,3,3,0,0,38,16,22,0,0,0,34,sbbcd7227868f381b8e3fd23204013cb6
224,143,39.0,185.0,0.8,4,3,1,0,7,4,3,0,0,0,7,s152af47300fa39e4a76558a9474746a8
764,761,63.0,67.46,0.953,40,35,5,0,196,184,12,0,0,0,42,sea255c7d49c33ae686bec1b1ce12eb8d
1702,1300,498.48,104.6,0.985,129,65,64,0,1380,718,662,0,0,0,642,s14bec287d10930018c6366e89aa51468
1447,1446,0.0,208.0,0.572,4,4,0,0,124,119,5,0,0,0,110,s4edf3009bd0c3cde960a5b9b0d7cedb7
270,105,0.0,0.0,0.0,0,0,0,0,1,1,0,0,0,0,1,s510dc67f3f9d3097ada39c22fad23592
230,228,22.0,89.5,1.0,3,2,1,0,13,8,5,0,0,0,10,s9512d4d516bc37a0a1c2c7c2cc1f5ae3
130,130,0.0,80.1,1.0,30,30,0,0,84,84,0,0,0,0,39,s48ba9126fbd838fab2f08186d52d2fdf
494,98,131.93,62.67,0.952,98,52,46,0,134,72,62,0,0,0,84,s13f77015e17434ef93ea3f7b1a2f2295
79,78,31.2,66.85,0.962,50,40,10,0,97,74,23,0,0,0,36,se27117560ab33181b9b735940706194b
87,87,0.0,51.39,0.88,44,44,0,0,118,118,0,0,0,0,27,sd2393c5b6b1a39f78a6fda912152375e
282,282,0.0,203.17,0.5,6,6,0,0,9,9,0,0,0,0,9,s600f3cbf47003889957bfbfb133a08ea
474,7,82.0,333.75,0.417,5,4,1,0,5,4,1,0,0,0,5,s0b566cdb700338f18d98417780b0948b
322,322,0.0,134.5,0.5,2,2,0,0,7,7,0,0,0,0,7,sf9a789d732323cc4915ee3d11239fb33
79,78,142.0,156.0,0.858,7,1,5,0,14,9,5,0,0,0,12,s4ea748e5f88b3bb78076addf67f4264b
504,501,0.0,93.25,1.0,4,4,0,0,169,162,7,0,0,0,51,s44becebf5888302b866d9222f77a464e
479,475,0.0,175.4,0.625,5,5,0,0,47,46,1,0,0,0,38,sa3dc103f62f53f51971bcea28be46957
456,434,476.0,446.63,0.715,10,8,2,0,37,25,12,0,0,0,34,s74e4796ada193869b9852d1829d9696b
491,489,0.0,96.67,1.0,3,3,0,0,57,55,2,0,0,0,38,s5d762e6243e33089bd55446429c4e815
270,270,192.22,100.81,0.863,25,16,9,0,179,129,50,0,0,0,90,sc28db26999553955973703d0d001ee67
772,768,0.0,295.5,1.0,2,2,0,0,66,64,2,0,0,0,48,sb10f6a5f227f39308c673fdf1b3cd14a
1147,1145,45.25,33.6,0.94,31,15,16,0,290,139,151,0,0,0,151,s84a595c9ca033a85ba95281e70fdd769
808,808,0.0,75.4,0.834,5,5,0,0,54,43,11,0,0,0,44,s00c341110b48326eaf6255abdd1553bc
225,203,505.67,144.91,0.875,42,33,9,0,213,178,35,0,0,0,116,sc6682fd9a2843074a828089457698641
638,637,68.0,87.0,1.0,4,3,1,0,20,16,4,0,0,0,18,s7b6447ba11993ff99bd8e84c006d58e0
1764,1730,0.0,188.77,0.929,26,26,0,0,53,53,0,0,0,0,45,sc034180f4e3d3292b08c482ef4f5efee
493,4,0.0,65.0,1.0,10,10,0,0,10,10,0,0,0,0,4,s93db44949e953881a84b1fe285587c3e
47,47,0.0,105.7,0.572,20,20,0,0,32,32,0,0,0,0,24,s23517d9f3d8339d2b4a2e158ea771886
1680,818,35.0,65.67,0.667,4,3,1,0,39,35,4,0,0,0,26,s4b5bffda140f3587889f57431aa03293
760,525,0.0,33.83,1.0,12,12,0,0,33,33,0,0,0,0,20,s5d382152042b35d6a8f8e5f22365c184
262,97,0.0,126.25,1.0,4,4,0,0,14,13,1,0,0,0,10,s4b163775f3323eceb707285f40ee9dc6
1388,1383,0.0,72.55,0.786,11,11,0,0,246,200,46,0,0,0,175,s07080264ac13342085f0fb317467d740
94,65,8387.8,48.0,0.987,72,67,5,0,135,126,9,0,0,0,51,sfd250b10a5a43448a8feff306ea3e93b
240,134,108.0,114.93,1.0,17,14,3,0,43,37,6,0,0,0,16,s2656a9e2c3ec39b9958b5e0e8b0351d9
1127,518,268.0,81.8,1.0,11,10,1,0,258,182,76,0,0,0,190,sed1d48e7793838eb9ea2e85beda18cac
795,65,0.0,37.75,1.0,20,20,0,0,31,29,2,0,0,0,15,s90e5f0c0e7ac3906bf25b258e930ead6
500,499,30.25,147.75,0.8,12,8,4,0,154,121,33,0,0,0,132,s0a28bd5a9f523d06beb6816a5fb8ce65
613,606,29.0,25.63,1.0,36,32,4,0,100,86,14,0,0,0,42,s728e7869e1d93a1f876698d326c4bdfa
359,299,0.0,0.0,0.0,0,0,0,0,3,2,1,0,0,0,3,s9218efc785653d55aaeb08d9a91190b5
1465,1465,210.17,105.62,0.977,42,13,29,0,760,329,431,0,0,0,501,sa7f55e6413723db1950329ff068131a9
588,417,513.27,81.06,0.877,64,49,15,0,90,58,32,0,0,0,54,s2512134b2de43d2d91be7e6b23203573
40,40,0.0,456.33,0.546,6,6,0,0,8,8,0,0,0,0,8,sf99b9f6c6a6c3e64bb0919a046664ff0
605,514,0.0,243.0,1.0,1,1,0,0,13,2,11,0,0,0,9,sab5fb709fc903148b40c481e47a40baa
945,843,161.25,46.81,0.94,31,27,4,0,73,64,9,0,0,0,32,s7a1335a176a1320f87b8f14bbe8efbd6
1747,261,0.0,127.04,1.0,24,24,0,0,229,229,0,0,0,0,169,sf332b80b90543d80928adec0cf10a3df
381,379,0.0,0.0,0.0,0,0,0,0,22,2,20,0,0,0,22,sab284188d01b3abc927b562bf72d930d
1337,1333,131.67,71.75,1.0,7,4,3,0,114,51,63,0,0,0,109,s3bab7ea603a43db99060191e7f571ede
1802,1078,0.0,224.5,0.64,16,16,0,0,58,58,0,0,0,0,43,s590e35ef859430629736c66b559bea43
293,293,54.57,46.24,1.0,47,33,14,0,108,92,16,0,0,0,54,sa0b6d8e939f034ecb9765c697f1c99bb
1125,1124,48.0,82.9,0.875,21,20,1,0,102,95,7,0,0,0,86,s7629a017dff63b958e726e342f5022b4
1433,1133,0.0,237.5,1.0,2,2,0,0,5,5,0,0,0,0,5,s83ef4af6be0e32a9b17e33af748dfd16
89,89,149.0,93.13,1.0,12,8,4,0,36,30,6,0,0,0,23,s90921f24e254324cb620ab591f14b2e0
495,482,147.8,62.58,0.919,45,40,5,0,76,71,5,0,0,0,46,s3bf8f661c7b43c33a00d5fd3e92d7f88
55,55,1665.28,58.8,1.0,58,40,18,0,123,84,39,0,0,0,54,s7ca1c39889d53bd4918e26fa05881dd9
488,65,0.0,48.73,0.895,51,51,0,0,104,104,0,0,0,0,29,s5a4a933d225530ada5b7570607e93acc
466,171,66.2,84.33,0.917,11,6,5,0,19,10,9,0,0,0,16,sfe0f181d3e0437079b65030e9150701e
586,65,136.8,72.06,0.95,57,47,10,0,130,100,30,0,0,0,73,sa4fd5ab565fc3c2cac4c341f5667c0d3
407,407,3481.0,150.0,1.0,9,8,1,0,120,119,1,0,0,0,74,sb0f0b97654313f9d8179e3d2672b571e
503,497,0.0,45.14,1.0,14,14,0,0,146,146,0,0,0,0,66,sfdae28bf4b943b1680453c5a11ebaefc
333,330,39.06,65.84,1.0,41,25,16,0,91,43,48,0,0,0,52,s29cc268c0d8630cea52192163b0eab8f
494,494,402.26,101.23,0.866,58,35,23,0,265,177,88,0,0,0,207,s9b599b6575f13271956c562bb6d6b8fc
1089,940,0.0,103.83,1.0,6,6,0,0,64,55,9,0,0,0,52,s1577748de5df32d291d15749dcdc793c
476,476,886.75,98.25,0.728,16,12,4,0,19,13,6,0,0,0,16,s5a1d6045ad5837c3a8599939bd03f399
748,747,0.0,40.89,0.9,9,9,0,0,65,61,4,0,0,0,47,s59abf580689c3e91a41394106ffe7f9a
879,867,0.0,146.5,0.88,22,22,0,0,169,156,13,0,0,0,114,s8c4597bc09e037adbee25d4bebf9827b
866,762,160.63,238.94,1.0,26,18,8,0,297,97,200,0,0,0,212,sfaa15d26f2ef3d919e4c930886204d32
250,236,0.0,306.0,0.5,1,1,0,0,3,3,0,0,0,0,2,sf3f93985e79e37e897b02e8957120c5b
546,546,0.0,117.5,1.0,2,2,0,0,22,21,1,0,0,0,22,s7b8970e3ec333984a779ba73cabb98c0
163,137,0.0,109.0,0.8,4,4,0,0,24,23,1,0,0,0,17,sfc7df0013a823dafbea73906381d3ffa
87,87,0.0,234.63,0.728,8,8,0,0,27,25,2,0,0,0,15,sd9369fdd635035e4bb31e204dccfa8f9
366,352,0.0,260.0,0.556,5,5,0,0,28,27,1,0,0,0,18,s34993a3fb7fa3f528f72cfdacd65d357
1000,353,0.0,183.55,0.66,31,31,0,0,311,311,0,0,0,0,219,s89b436829fdc306faec922d218459574
885,46,0.0,55.63,1.0,70,70,0,0,73,73,0,0,0,0,21,s12a74acff1e93694825abbb49ac49336
1778,1054,0.0,184.0,1.0,1,1,0,0,21,21,0,0,0,0,18,sa1442bbf9d6d36df801ad9f914aae9b3
29,29,64.13,117.67,0.719,23,15,8,0,23,15,8,0,0,0,14,s3219879bfcb03bd189f35aa589e0c822
67,67,0.0,145.0,0.5,2,2,0,0,20,20,0,0,0,0,6,s335b19493125385cb136fbcb19cc08e8
947,947,0.0,90.4,1.0,5,5,0,0,24,18,6,0,0,0,22,s3bbbddc44a713e8eba8a733a193529a2
304,81,0.0,288.5,0.667,2,2,0,0,4,4,0,0,0,0,4,s7289374cdc9c3d2b9180321965010559
251,231,0.0,111.0,1.0,3,3,0,0,22,20,2,0,0,0,10,s69cd45d1d51d37eda1375d896087c9df
1036,1034,119.0,69.25,0.819,9,8,1,0,22,15,7,0,0,0,20,s5372c3333d9e3bdd818cd651967c0cf6
240,231,300.0,112.5,1.0,3,2,1,0,63,44,19,0,0,0,42,sa31af138818e3b80abc1ff9e71b85a41
1699,438,0.0,65.0,1.0,1,1,0,0,136,136,0,0,0,0,35,sf0f78c3cb480308581828fd58ebe98d3
51,6,0.0,143.0,0.445,4,4,0,0,4,4,0,0,0,0,3,sd7748811d0323894820362a704974159
364,345,0.0,117.38,0.762,16,16,0,0,56,55,1,0,0,0,37,s75ba29137f1c361ba23a2c7e15038e5b
1322,1291,0.0,160.6,0.556,5,5,0,0,203,176,27,0,0,0,170,s441fc23434563db3b00f40bb8a76ba71
324,324,38.0,190.67,1.0,10,6,3,0,29,13,16,0,0,0,27,sdeaa4ef1de043be5bb684d072dda51ba
1769,1716,0.0,293.5,1.0,2,2,0,0,76,47,29,0,0,0,70,se2451b8d83a738d2893de2e856c5cd0d
513,68,85.88,48.97,1.0,37,29,8,0,76,56,20,0,0,0,47,s9a217e402e2f32a7bfb942ba5389a59e
1467,1428,113.5,655.5,0.8,4,2,2,0,228,176,52,0,0,0,179,sbf5dccfe03093a4183f405763a5bdfd3
212,201,54.0,55.08,0.875,14,13,1,0,44,34,10,0,0,0,28,s4f14911377c73fe89fd448295992c71e
2957,1659,0.0,141.0,0.429,3,3,0,0,199,188,11,0,0,0,136,s9ae2e37a1a9d39c7b7863edb8317f6ca
1202,449,0.0,206.0,0.8,4,4,0,0,9,9,0,0,0,0,9,sec0ef7b952e231c4b4b3e15ebbd793bb
293,258,0.0,88.39,0.989,87,87,0,0,339,339,0,0,0,0,148,sd59c35e155a03c80ad53e45f9bf672bc
292,292,16.6,54.5,1.0,61,56,5,0,112,88,24,0,0,0,61,s0bbab71c72623ab99b081a0b2e27f00e
220,220,29455.14,116.25,0.885,23,16,7,0,207,160,47,0,0,0,119,s31ed6e291c53358d8199a21ab6d9a522
316,229,70.33,72.0,1.0,17,11,6,0,30,13,17,0,0,0,27,saf700183176330deb5782c0ec846b56c
483,447,0.0,199.0,1.0,1,1,0,0,1,1,0,0,0,0,1,sdbc75f23d6aa369981e61850476058a3
1704,1546,0.0,85.0,1.0,1,1,0,0,159,78,81,0,0,0,99,sdc9d1a888c943e8dac70780b566d1e56
464,336,0.0,181.0,0.167,1,1,0,0,4,4,0,0,0,0,4,s6c68fd29e49135228cfd81f2fea88461
1245,1235,0.0,170.0,0.667,8,8,0,0,38,32,6,0,0,0,33,sa21dfc5d70f133ae91f51f72fe28607c
485,362,1951.0,187.5,0.572,4,2,2,0,8,6,2,0,0,0,8,sa73127418c32371c8d867aa9e40dc3d6
416,416,0.0,422.0,1.0,1,1,0,0,17,17,0,0,0,0,14,s554e753d5ebe39cc80c75a62e67a285c
492,343,0.0,105.71,0.934,14,14,0,0,21,21,0,0,0,0,15,s9df55a71eee234c5a060b95a2d16bf00
524,522,0.0,226.83,0.769,63,63,0,0,429,427,2,0,0,0,249,s6b32bfc5c5563a35a0364faf1e1adfff
519,495,100.0,196.0,0.715,5,4,1,0,71,50,21,0,0,0,57,sc9966a2cee943b9ba4830dcadf242de4
675,671,66.0,486.0,0.667,2,1,1,0,29,15,14,0,0,0,25,s859fd6dad1f7325db9667f3e3b552e0c
186,185,6492.5,101.0,1.0,4,2,2,0,12,8,4,0,0,0,12,s3f339f3e3f073ba1a786dbc382cc7195
1152,1151,0.0,242.0,0.334,1,1,0,0,2,1,1,0,0,0,2,s294968a3eb293de1a199e2dd67f6a8b2
845,408,19.67,63.5,1.0,5,2,3,0,51,17,34,0,0,0,48,s06c3cf02677d3482b5a09432645172b1
1184,615,0.0,265.33,0.6,3,3,0,0,126,95,31,0,0,0,93,s1b3b20bf96d031d2932e9e919814eae6
41,41,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,sf30bcfcaf91b31149b223f33bbf9b06a
248,83,0.0,414.0,0.5,1,1,0,0,2,1,1,0,0,0,2,sd6c7688e40803b6e81e00ac49f5884b4
1099,513,0.0,266.5,0.942,16,16,0,0,48,48,0,0,0,0,33,s042911b8e46336c6bcf37d99b576d68a
233,198,0.0,98.82,0.74,17,17,0,0,24,23,1,0,0,0,13,s0bb9bfb915503ac3b1b0764a323f39ad
755,379,1978.0,171.49,0.754,49,37,12,0,79,64,15,0,0,0,51,sdd8d6c57eda13621a676c5c25cd0479e
1124,384,190.0,81.5,0.9,9,8,1,0,54,43,11,0,0,0,41,s5e7d055af9dc3e0a90b65b11827fb617
1763,1752,0.0,255.6,1.0,5,5,0,0,40,30,10,0,0,0,36,s1f77d83883193b92b643d7b986bdde19
1162,673,114.5,67.17,0.8,8,6,2,0,90,63,27,0,0,0,80,s92c5630b64953cf08f0fc46c0dad1ed9
81,4,0.0,266.0,1.0,1,1,0,0,1,1,0,0,0,0,1,s4a5f092da47e3ee2b93fb925c2885958
1204,1204,0.0,181.0,0.5,1,1,0,0,11,10,1,0,0,0,11,sc2457830cc7e3d319a47c555c166601e
71,71,63.8,149.76,0.667,22,17,5,0,28,23,5,0,0,0,18,s0a87ec74288b3be2bc6766c39bdacae4
84,82,36.0,109.75,1.0,5,4,1,0,19,14,5,0,0,0,9,seae0b6d37f4934c1b2cdbd94bccddd65
248,238,43.0,487.0,0.4,2,1,1,0,4,3,1,0,0,0,4,s9a484887e7e535a1a2459349d70ae89e
1539,1201,75.0,65.0,0.546,6,5,1,0,19,13,6,0,0,0,17,s6a1063249d623f9aae9f363bd526642d
416,416,72.88,86.33,1.0,14,6,8,0,46,18,28,0,0,0,41,se9be43ff5e773845ae314f968b293c36
1756,1756,1685.0,102.0,0.6,6,3,3,0,126,83,43,0,0,0,118,s76d819a5442f39dba9da1d3d203be241
1527,1488,0.0,67.0,0.2,1,1,0,0,3,2,1,0,0,0,3,s47351578c1fd372d85b962a788f5af66
1087,1005,0.0,0.0,0.0,0,0,0,0,17,11,6,0,0,0,16,s526adfb7be8035fcb38cea5a42a50e80
1099,706,0.0,70.0,1.0,16,16,0,0,110,98,12,0,0,0,83,s0531ccc571343481b09099391955db61
106,106,0.0,0.0,0.0,0,0,0,0,14,13,1,0,0,0,11,s1385376a04b0313185ca2e573eeb9c10
1214,1210,0.0,92.17,0.75,30,30,0,0,107,101,6,0,0,0,53,sce93ac4d8acc37d48b9d55c305d2758b
37,31,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,sdb98416dd2003c48bd1e5e8f9bf4f1d4
29,29,96.0,62.33,0.84,21,18,3,0,21,18,3,0,0,0,14,s4065b4b10cc03ab4a29cfb358bddb608
2144,1536,0.0,178.17,1.0,6,6,0,0,32,32,0,0,0,0,29,s9c873a298c3e3d9c96b9a2f24b03e601
176,92,0.0,381.0,0.5,1,1,0,0,8,8,0,0,0,0,8,se45339d9c2633962a14eb13207625ed2
68,48,0.0,0.0,0.0,0,0,0,0,1,0,1,0,0,0,1,sa8a25880f48e3838aec41662b4aaf390
213,121,0.0,147.67,0.3,6,6,0,0,11,11,0,0,0,0,9,s921f78fa3fdf3c2fa13a5b6d70ddba1b
800,339,19.0,387.0,0.2,3,2,1,0,13,8,5,0,0,0,12,sd88f0b91833f3df3b649599ee1fdb85f
350,3,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,se5c4071b97d03319988c6a859f17cea3
1493,1472,4460.0,97.38,0.875,14,8,6,0,236,110,126,0,0,0,183,saee2a5e460c23b989a5ff40b54ff10cd
491,468,38.0,54.13,0.85,17,15,2,0,70,66,4,0,0,0,50,sdd9dc9f02333300983801aafae87bb95
374,374,0.0,82.94,0.889,16,16,0,0,103,100,3,0,0,0,52,s228fb445ff903ed1b6a71a0732782d5e
903,137,0.0,103.86,0.875,7,7,0,0,23,21,2,0,0,0,18,s1e5adca60e983d90b6e65b7f55fc2fd3
853,477,0.0,111.4,1.0,5,5,0,0,17,16,1,0,0,0,15,s135d80ed140f3c4ca763d6eb3a945191
808,520,0.0,124.0,1.0,1,1,0,0,23,20,3,0,0,0,22,sd0eb6de47bd638f3bd11b5448c32b627
1466,1463,78.8,122.54,1.0,23,13,10,0,308,262,46,0,0,0,208,s5c623e793f653432a410af4573be4ace
1181,1163,0.0,0.0,0.0,0,0,0,0,21,21,0,0,0,0,20,se3916a8ed0b037b897a6b59c4d953e8d
1704,476,0.0,226.25,0.364,4,4,0,0,12,12,0,0,0,0,12,sa4e000a3877d33b998d799d0fb4c0037
35,17,0.0,199.5,1.0,2,2,0,0,2,2,0,0,0,0,2,s11c615c939bd3037b69c2549e8846c89
71,71,106.21,174.6,0.919,34,20,14,0,64,43,21,0,0,0,44,s7b8fe4b030ba3b68982680313a67265f
507,150,395.22,117.33,0.938,15,6,9,0,59,29,30,0,0,0,43,s5c99f20bf1ae3921a3f3a800cbffbdb4
484,186,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,s74452afa04ef38f3aafc8135aa4a4337
47,41,0.0,147.04,0.743,26,26,0,0,32,32,0,0,0,0,19,sc838393a14e336c6b14745dcdc316621
1363,1363,0.0,132.75,0.8,4,4,0,0,24,20,4,0,0,0,21,s483a378172053dcc898d7becb96e257d
476,359,0.0,636.0,1.0,1,1,0,0,37,34,3,0,0,0,16,sbe1fdbbd6d543ebc921188edf7265a24
1443,72,0.0,107.53,0.845,49,49,0,0,55,55,0,0,0,0,34,s4c890b9d548d3b938ee5e2cc150f743e
2140,262,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,s7a65fea84801372bb7bdec9b05ed3363
152,151,0.0,236.33,1.0,6,6,0,0,27,27,0,0,0,0,19,sca024d640bf43bcab3c7679cdc41735e
348,208,0.0,261.5,0.667,2,2,0,0,7,7,0,0,0,0,7,sd25b980b444634ec983eaf1bbe6335c2
1535,1531,20.5,131.33,0.945,17,15,2,0,151,141,10,0,0,0,99,s0a460713260e35688a28aaa606358bf3
191,36,0.0,127.5,0.8,4,4,0,0,6,6,0,0,0,0,6,sde2945d0c73c3c42bda87612c92b3ad9
1884,1790,79.0,50.28,0.969,31,29,2,0,139,117,22,0,0,0,95,s4819fd6412253e00bb528ab206ef88bd
1551,1538,0.0,0.0,0.0,0,0,0,0,1,1,0,0,0,0,1,s22597a400b9333a5ac05c7cfeacb1b8d
846,830,0.0,184.0,1.0,1,1,0,0,21,12,9,0,0,0,20,s33fb048c12c03ad4bfd4f617c21de7a4
978,978,0.0,98.2,0.834,10,10,0,0,144,139,5,0,0,0,109,s2ae2c348e1fa3a89a02d9f544306fccc
73,3,0.0,74.5,0.8,4,4,0,0,4,4,0,0,0,0,3,sd61b87fc658739c4a26daf25d121d0c5
1105,1003,0.0,147.75,1.0,6,4,0,0,73,72,1,0,0,0,49,se0e0b77666aa37e28b8868f4f6628192
114,67,0.0,342.0,0.6,3,3,0,0,3,3,0,0,0,0,3,s30bfb8f108b53f74831cab855dce1bd9
1437,1437,0.0,139.0,0.2,1,1,0,0,292,249,43,0,0,0,252,s16e9668b69c133c7aa25796d4338029a
237,65,738.0,155.09,0.658,23,22,1,0,40,39,1,0,0,0,34,s4cf3f4ea318a35b9ad926400003bc58d
105,104,244.33,187.67,0.858,6,3,3,0,14,8,6,0,0,0,13,s5638a71da27a368ab738adade3bc3734
1639,38,38.14,226.6,0.786,22,15,7,0,24,17,7,0,0,0,23,sb126889f5d04382cae19335b2022d16b
274,28,72.54,113.69,0.834,45,32,13,0,45,32,13,0,0,0,31,sad8a97eba629390e9eda5c322f2869fd
1046,24,320.6,153.94,0.75,21,16,5,0,21,16,5,0,0,0,13,s0c6053224d093c609a6344e32cffca6a
1150,1150,0.0,115.5,0.667,2,2,0,0,12,12,0,0,0,0,11,s57b8b02c0160392faa0b1f969d66b46e
38,31,0.0,167.67,0.75,3,3,0,0,3,3,0,0,0,0,3,s73d8c1e4cd21347eb61ea81312496f2d
1567,104,0.0,580.0,0.429,3,3,0,0,10,10,0,0,0,0,9,s86aff5cf06db3cfc8ef637864063fc7d
160,159,0.0,0.0,0.0,0,0,0,0,4,4,0,0,0,0,1,s7d97a590568d3265acca236a7baae8c2
493,489,0.0,155.86,0.875,7,7,0,0,20,20,0,0,0,0,19,s0ff65f08bc9b31f2a1338789d983d31b
1632,3,0.0,219.0,1.0,1,1,0,0,1,1,0,0,0,0,1,s0bae7afdd37e368d90823d5a49460086
728,50,141.0,67.33,0.834,20,18,2,0,30,28,2,0,0,0,15,s7b845ebd394e3513a88fb1be4a66befe
116,110,0.0,203.4,0.834,5,5,0,0,16,16,0,0,0,0,11,s3bdb5aaafe963a008eec8ba50cb78bdd
266,261,0.0,231.0,1.0,1,1,0,0,14,13,1,0,0,0,13,s40f068266bb8355d97ef3a75662f42f6
495,429,0.0,599.0,0.334,1,1,0,0,5,5,0,0,0,0,5,s0716429b0ef03ffe9d6f517f999b1fe5
516,516,0.0,75.42,0.95,19,19,0,0,37,37,0,0,0,0,20,s4949ccde4f9931c98767a8bf72e6ee55
1193,1193,48.0,115.5,0.834,5,4,1,0,78,65,13,0,0,0,71,s2fef2cc252743252a29290e8fdfcc349
240,239,0.0,145.83,0.742,23,23,0,0,69,69,0,0,0,0,27,sfb360016a7af3fb3a989aba7ed22b013
1701,1020,0.0,38.0,1.0,1,1,0,0,50,49,1,0,0,0,43,sda7fc0011af431a5aef0c4310cdfef6d
236,236,0.0,231.17,0.858,6,6,0,0,56,56,0,0,0,0,22,sa6429b8b850930eaa7a2a18110d2ede6
